date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
15-06-2017,Uttar Pradesh,Varanasi,Varanasi,970,25.33,83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17,0.26
15-06-2017,West Bengal,Darjiling,Siliguri,964,26.72,88.42,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20.92,0.32
15-07-2017,Andaman and Nicobar,Andaman Islands,Port Blair,1392,11.67,92.75,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.5
15-07-2017,Bihar,Banka,Bhagalpur,927,24.88,86.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,16,0.25
15-07-2017,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1643.55,25.54
15-07-2017,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20.61,0.32
15-07-2017,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23,0.36
15-07-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1762.74,27.39
15-07-2017,Goa,North Goa,Panaji,1393,15.48,73.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.47
15-07-2017,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-07-2017,Haryana,Hisar,Hisar,940,29.17,75.72,cereals and tubers,Wheat,84,KG,actual,Retail,INR,18,0.28
15-07-2017,Haryana,Panchkula,Panchkula,1782,30.69,76.86,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-07-2017,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24,0.37
15-07-2017,Karnataka,Dharwad,Dharwad,935,15.47,75.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33,0.51
15-07-2017,Kerala,Ernakulam,Ernakulam,938,9.98,76.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33,0.51
15-07-2017,Kerala,Kozhikode,Kozhikode,1781,11.26,75.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33.22,0.52
15-07-2017,Kerala,Thiruvananthapuram,T.Puram,966,8.51,76.96,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.4
15-07-2017,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19.35,0.3
15-07-2017,Madhya Pradesh,Indore,Indore,942,22.72,75.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-07-2017,Madhya Pradesh,Jabalpur,Jabalpur,1785,23.18,79.99,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-07-2017,Maharashtra,Amravati,Raipur,958,21.58,77.27,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.4
15-07-2017,Maharashtra,Bid,Nagpur,956,18.87,76.43,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20.9,0.32
15-07-2017,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.47
15-07-2017,Puducherry,Puducherry,Puducherry,1394,11.92,79.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34.84,0.54
15-07-2017,Punjab,Amritsar,Amritsar,925,31.63,74.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-07-2017,Punjab,Bathinda,Bathinda,973,30.2,74.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-07-2017,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-07-2017,Rajasthan,Jodhpur,Jodhpur,946,26.29,73.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-07-2017,Rajasthan,Kota,Kota,951,25.18,75.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17,0.26
15-07-2017,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,2335.48,36.29
15-07-2017,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31.48,0.49
15-07-2017,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,967,10.8,78.69,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.5
15-07-2017,Uttar Pradesh,Agra,Agra,922,27.18,78.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17,0.26
15-07-2017,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,cereals and tubers,Wheat,84,KG,actual,Retail,INR,18,0.28
15-07-2017,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.33
15-07-2017,West Bengal,Darjiling,Siliguri,964,26.72,88.42,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20.68,0.32
15-08-2017,,,National Average,1887,,,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.46,0.37
15-08-2017,Andaman and Nicobar,Andaman Islands,Port Blair,1392,11.67,92.75,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35,0.55
15-08-2017,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,cereals and tubers,Wheat,84,KG,actual,Retail,INR,27.13,0.42
15-08-2017,Bihar,Banka,Bhagalpur,927,24.88,86.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,16,0.25
15-08-2017,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1650,25.74
15-08-2017,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.33
15-08-2017,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23,0.36
15-08-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1776.17,27.71
15-08-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-08-2017,Goa,North Goa,Panaji,1393,15.48,73.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.47
15-08-2017,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-08-2017,Gujarat,Rajkot,Rajkot,959,22.3,70.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-08-2017,Haryana,Gurgaon,Gurgaon,1779,28.46,77.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-08-2017,Haryana,Hisar,Hisar,940,29.17,75.72,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19.21,0.3
15-08-2017,Haryana,Karnal,Karnal,948,29.68,76.98,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20.68,0.32
15-08-2017,Haryana,Panchkula,Panchkula,1782,30.69,76.86,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-08-2017,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24,0.37
15-08-2017,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.53
15-08-2017,Karnataka,Dharwad,Dharwad,935,15.47,75.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32.65,0.51
15-08-2017,Kerala,Ernakulam,Ernakulam,938,9.98,76.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33,0.51
15-08-2017,Kerala,Kozhikode,Kozhikode,1781,11.26,75.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32.94,0.51
15-08-2017,Kerala,Thiruvananthapuram,T.Puram,966,8.51,76.96,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28,0.44
15-08-2017,Madhya Pradesh,Gwalior,Gwalior,1780,26.22,78.18,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-08-2017,Maharashtra,Amravati,Raipur,958,21.58,77.27,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.41
15-08-2017,Maharashtra,Bid,Nagpur,956,18.87,76.43,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.33
15-08-2017,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,2300,35.88
15-08-2017,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28,0.44
15-08-2017,Nagaland,Dimapur,Dimapur,936,25.9,93.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,40,0.62
15-08-2017,Puducherry,Puducherry,Puducherry,1394,11.92,79.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.53
15-08-2017,Punjab,Amritsar,Amritsar,925,31.63,74.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-08-2017,Punjab,Bathinda,Bathinda,973,30.2,74.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-08-2017,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-08-2017,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-08-2017,Rajasthan,Jodhpur,Jodhpur,946,26.29,73.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-08-2017,Rajasthan,Kota,Kota,951,25.18,75.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17,0.27
15-08-2017,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,2374.19,37.03
15-08-2017,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32.07,0.5
15-08-2017,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,967,10.8,78.69,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31.67,0.49
15-08-2017,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,cereals and tubers,Wheat,84,KG,actual,Retail,INR,27,0.42
15-08-2017,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17.06,0.27
15-08-2017,Uttar Pradesh,Varanasi,Varanasi,970,25.33,83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,18,0.28
15-08-2017,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.33
15-08-2017,West Bengal,Darjiling,Siliguri,964,26.72,88.42,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.04,0.33
15-09-2017,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28,0.44
15-09-2017,Assam,Kamrup,Guwahati,939,26.18,91.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.41
15-09-2017,Bihar,Banka,Bhagalpur,927,24.88,86.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,16,0.25
15-09-2017,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23,0.36
15-09-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1772.33,27.65
15-09-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-09-2017,Goa,North Goa,Panaji,1393,15.48,73.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.47
15-09-2017,Haryana,Gurgaon,Gurgaon,1779,28.46,77.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-09-2017,Haryana,Hisar,Hisar,940,29.17,75.72,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-09-2017,Haryana,Karnal,Karnal,948,29.68,76.98,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-09-2017,Haryana,Panchkula,Panchkula,1782,30.69,76.86,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-09-2017,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24,0.37
15-09-2017,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.53
15-09-2017,Karnataka,Dharwad,Dharwad,935,15.47,75.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31,0.48
15-09-2017,Kerala,Kozhikode,Kozhikode,1781,11.26,75.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,40.87,0.64
15-09-2017,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-09-2017,Madhya Pradesh,Gwalior,Gwalior,1780,26.22,78.18,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17.95,0.28
15-09-2017,Madhya Pradesh,Indore,Indore,942,22.72,75.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-09-2017,Madhya Pradesh,Jabalpur,Jabalpur,1785,23.18,79.99,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-09-2017,Maharashtra,Amravati,Raipur,958,21.58,77.27,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.41
15-09-2017,Maharashtra,Bid,Nagpur,956,18.87,76.43,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.33
15-09-2017,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,2300,35.88
15-09-2017,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.47
15-09-2017,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28.21,0.44
15-09-2017,Punjab,Amritsar,Amritsar,925,31.63,74.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-09-2017,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-09-2017,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.3
15-09-2017,Rajasthan,Jodhpur,Jodhpur,946,26.29,73.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.75,0.34
15-09-2017,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,2400,37.44
15-09-2017,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.47
15-09-2017,Uttar Pradesh,Agra,Agra,922,27.18,78.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17,0.27
15-09-2017,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,18,0.28
15-09-2017,Uttar Pradesh,Varanasi,Varanasi,970,25.33,83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,18.52,0.29
15-09-2017,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.33
15-09-2017,West Bengal,Darjiling,Siliguri,964,26.72,88.42,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.38,0.33
15-10-2017,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28,0.43
15-10-2017,Assam,Kamrup,Guwahati,939,26.18,91.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.4
15-10-2017,Bihar,Banka,Bhagalpur,927,24.88,86.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,16,0.25
15-10-2017,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1637.2,25.31
15-10-2017,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.32
15-10-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1796.21,27.77
15-10-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20.14,0.31
15-10-2017,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-10-2017,Gujarat,Rajkot,Rajkot,959,22.3,70.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.32
15-10-2017,Haryana,Gurgaon,Gurgaon,1779,28.46,77.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-10-2017,Haryana,Hisar,Hisar,940,29.17,75.72,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-10-2017,Haryana,Karnal,Karnal,948,29.68,76.98,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20.7,0.32
15-10-2017,Haryana,Panchkula,Panchkula,1782,30.69,76.86,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-10-2017,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24,0.37
15-10-2017,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.53
15-10-2017,Kerala,Ernakulam,Ernakulam,938,9.98,76.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33,0.51
15-10-2017,Kerala,Thiruvananthapuram,T.Puram,966,8.51,76.96,cereals and tubers,Wheat,84,KG,actual,Retail,INR,27.21,0.42
15-10-2017,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-10-2017,Madhya Pradesh,Jabalpur,Jabalpur,1785,23.18,79.99,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.29
15-10-2017,Maharashtra,Amravati,Raipur,958,21.58,77.27,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.4
15-10-2017,Maharashtra,Bid,Nagpur,956,18.87,76.43,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.48,0.33
15-10-2017,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,2300,35.55
15-10-2017,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.46
15-10-2017,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,29,0.45
15-10-2017,Nagaland,Dimapur,Dimapur,936,25.9,93.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,40,0.62
15-10-2017,Puducherry,Puducherry,Puducherry,1394,11.92,79.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.53
15-10-2017,Punjab,Bathinda,Bathinda,973,30.2,74.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19.46,0.3
15-10-2017,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.29
15-10-2017,Rajasthan,Jodhpur,Jodhpur,946,26.29,73.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.15,0.33
15-10-2017,Rajasthan,Kota,Kota,951,25.18,75.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17,0.26
15-10-2017,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,2380.65,36.8
15-10-2017,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33,0.51
15-10-2017,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,967,10.8,78.69,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.46
15-10-2017,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,cereals and tubers,Wheat,84,KG,actual,Retail,INR,27,0.42
15-10-2017,Uttar Pradesh,Agra,Agra,922,27.18,78.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17,0.26
15-10-2017,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17.91,0.28
15-10-2017,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,18,0.28
15-10-2017,Uttar Pradesh,Varanasi,Varanasi,970,25.33,83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-10-2017,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.32
15-10-2017,West Bengal,Darjiling,Siliguri,964,26.72,88.42,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.64,0.33
15-11-2017,,,National Average,1887,,,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.87,0.37
15-11-2017,Andaman and Nicobar,Andaman Islands,Port Blair,1392,11.67,92.75,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33.14,0.51
15-11-2017,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28,0.43
15-11-2017,Assam,Kamrup,Guwahati,939,26.18,91.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.4
15-11-2017,Bihar,Banka,Bhagalpur,927,24.88,86.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,16,0.25
15-11-2017,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1650,25.28
15-11-2017,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.32
15-11-2017,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23,0.35
15-11-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1850,28.35
15-11-2017,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.63,0.33
15-11-2017,Gujarat,Rajkot,Rajkot,959,22.3,70.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.32
15-11-2017,Haryana,Gurgaon,Gurgaon,1779,28.46,77.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-11-2017,Haryana,Hisar,Hisar,940,29.17,75.72,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-11-2017,Haryana,Panchkula,Panchkula,1782,30.69,76.86,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-11-2017,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.52
15-11-2017,Karnataka,Dharwad,Dharwad,935,15.47,75.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.49
15-11-2017,Kerala,Ernakulam,Ernakulam,938,9.98,76.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33,0.51
15-11-2017,Kerala,Thiruvananthapuram,T.Puram,966,8.51,76.96,cereals and tubers,Wheat,84,KG,actual,Retail,INR,27,0.41
15-11-2017,Madhya Pradesh,Gwalior,Gwalior,1780,26.22,78.18,cereals and tubers,Wheat,84,KG,actual,Retail,INR,18.64,0.29
15-11-2017,Madhya Pradesh,Indore,Indore,942,22.72,75.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.29
15-11-2017,Madhya Pradesh,Jabalpur,Jabalpur,1785,23.18,79.99,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.29
15-11-2017,Maharashtra,Amravati,Raipur,958,21.58,77.27,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.4
15-11-2017,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,2300,35.24
15-11-2017,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.46
15-11-2017,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,29,0.44
15-11-2017,Punjab,Amritsar,Amritsar,925,31.63,74.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.29
15-11-2017,Punjab,Bathinda,Bathinda,973,30.2,74.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19,0.29
15-11-2017,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,18.77,0.29
15-11-2017,Rajasthan,Jodhpur,Jodhpur,946,26.29,73.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.34
15-11-2017,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33,0.51
15-11-2017,Uttar Pradesh,Agra,Agra,922,27.18,78.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17,0.26
15-11-2017,Uttar Pradesh,Varanasi,Varanasi,970,25.33,83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.31
15-11-2017,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.32
15-11-2017,West Bengal,Darjiling,Siliguri,964,26.72,88.42,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23,0.35
15-12-2017,Andaman and Nicobar,Andaman Islands,Port Blair,1392,11.67,92.75,cereals and tubers,Wheat,84,KG,actual,Retail,INR,36,0.56
15-12-2017,Assam,Kamrup,Guwahati,939,26.18,91.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.41
15-12-2017,Bihar,Banka,Bhagalpur,927,24.88,86.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,16,0.25
15-12-2017,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1645,25.68
15-12-2017,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23,0.36
15-12-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,INR,1800.48,28.1
15-12-2017,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19.77,0.31
15-12-2017,Goa,North Goa,Panaji,1393,15.48,73.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.47
